Date,Currency,Exchange
2015-01-01,USD,1.0
2015-01-01,CAD,1.3258
2015-01-01,AUD,1.515
2015-01-01,EUR,0.9258
2015-01-01,GBP,0.7732
2015-01-01,USD,1.0
2015-01-01,CAD,1.3285
2015-01-01,AUD,1.5145
2015-01-01,EUR,0.9244
2015-01-01,GBP,0.7749
2015-01-01,USD,1.0
2015-01-01,CAD,1.3287
2015-01-01,AUD,1.5168
2015-01-01,EUR,0.9225
2015-01-01,GBP,0.7715
2015-01-01,USD,1.0
2015-01-01,CAD,1.3305
2015-01-01,AUD,1.5232
2015-01-01,EUR,0.9195
2015-01-01,GBP,0.7738
2015-01-01,USD,1.0
2015-01-01,CAD,1.3349
2015-01-01,AUD,1.5206
2015-01-01,EUR,0.9121
2015-01-01,GBP,0.7752
2015-01-01,USD,1.0
2015-01-01,CAD,1.3444
2015-01-01,AUD,1.5373
2015-01-01,EUR,0.911
2015-01-01,GBP,0.7772
2015-01-01,USD,1.0
2015-01-01,CAD,1.3444
2015-01-01,AUD,1.5373
2015-01-01,EUR,0.911
2015-01-01,GBP,0.7772
2020-01-03,USD,1.0
2020-01-03,CAD,1.3444
2020-01-03,AUD,1.5373
2020-01-03,EUR,0.911
2020-01-03,GBP,0.7772
2020-02-03,USD,1.0
2020-02-03,CAD,1.3358
2020-02-03,AUD,1.5283
2020-02-03,EUR,0.8991
2020-02-03,GBP,0.7832
2020-03-03,USD,1.0
2020-03-03,CAD,1.3364
2020-03-03,AUD,1.5212
2020-03-03,EUR,0.8995
2020-03-03,GBP,0.7827
2020-04-03,USD,1.0
2020-04-03,CAD,1.3359
2020-04-03,AUD,1.5096
2020-04-03,EUR,0.8989
2020-04-03,GBP,0.7807
2020-05-03,USD,1.0
2020-05-03,CAD,1.3427
2020-05-03,AUD,1.5122
2020-05-03,EUR,0.8939
2020-05-03,GBP,0.7747
2020-06-03,USD,1.0
2020-06-03,CAD,1.342
2020-06-03,AUD,1.5087
2020-06-03,EUR,0.8821
2020-06-03,GBP,0.7689
2020-07-03,USD,1.0
2020-07-03,CAD,1.342
2020-07-03,AUD,1.5087
2020-07-03,EUR,0.8821
2020-07-03,GBP,0.7689
2020-08-03,USD,1.0
2020-08-03,CAD,1.342
2020-08-03,AUD,1.5087
2020-08-03,EUR,0.8821
2020-08-03,GBP,0.7689
2020-09-03,USD,1.0
2020-09-03,CAD,1.3629
2020-09-03,AUD,1.5127
2020-09-03,EUR,0.8729
2020-09-03,GBP,0.7628
2020-10-03,USD,1.0
2020-10-03,CAD,1.3678
2020-10-03,AUD,1.5256
2020-10-03,EUR,0.878
2020-10-03,GBP,0.7672
2020-11-03,USD,1.0
2020-11-03,CAD,1.3743
2020-11-03,AUD,1.534
2020-11-03,EUR,0.8821
2020-11-03,GBP,0.7736
2020-12-03,USD,1.0
2020-12-03,CAD,1.3811
2020-12-03,AUD,1.5724
2020-12-03,EUR,0.8897
2020-12-03,GBP,0.7885
2015-01-01,USD,1.0
2015-01-01,CAD,1.3859
2015-01-01,AUD,1.5926
2015-01-01,EUR,0.9006
2015-01-01,GBP,0.8021
2015-01-01,USD,1.0
2015-01-01,CAD,1.3859
2015-01-01,AUD,1.5926
2015-01-01,EUR,0.9006
2015-01-01,GBP,0.8021
2015-01-01,USD,1.0
2015-01-01,CAD,1.3859
2015-01-01,AUD,1.5926
2015-01-01,EUR,0.9006
2015-01-01,GBP,0.8021
2015-01-01,USD,1.0
2015-01-01,CAD,1.3928
2015-01-01,AUD,1.6311
2015-01-01,EUR,0.8963
2015-01-01,GBP,0.8149
2015-01-01,USD,1.0
2015-01-01,CAD,1.4125
2015-01-01,AUD,1.6652
2015-01-01,EUR,0.9106
2015-01-01,GBP,0.827
2015-01-01,USD,1.0
2015-01-01,CAD,1.4404
2015-01-01,AUD,1.6982
2015-01-01,EUR,0.9146
2015-01-01,GBP,0.8431
2015-01-01,USD,1.0
2015-01-01,CAD,1.4464
2015-01-01,AUD,1.7253
2015-01-01,EUR,0.9258
2015-01-01,GBP,0.8609
2015-01-01,USD,1.0
2015-01-01,CAD,1.425
2015-01-01,AUD,1.7023
2015-01-01,EUR,0.934
2015-01-01,GBP,0.8502
2015-01-01,USD,1.0
2015-01-01,CAD,1.425
2015-01-01,AUD,1.7023
2015-01-01,EUR,0.934
2015-01-01,GBP,0.8502
2015-01-01,USD,1.0
2015-01-01,CAD,1.425
2015-01-01,AUD,1.7023
2015-01-01,EUR,0.934
2015-01-01,GBP,0.8502
2015-01-01,USD,1.0
2015-01-01,CAD,1.4384
2015-01-01,AUD,1.7236
2015-01-01,EUR,0.9274
2015-01-01,GBP,0.8622
2015-01-01,USD,1.0
2015-01-01,CAD,1.4494
2015-01-01,AUD,1.6891
2015-01-01,EUR,0.9223
2015-01-01,GBP,0.8494
2015-01-01,USD,1.0
2015-01-01,CAD,1.4352
2015-01-01,AUD,1.6619
2015-01-01,EUR,0.9236
2015-01-01,GBP,0.8451
2015-01-01,USD,1.0
2015-01-01,CAD,1.4084
2015-01-01,AUD,1.6539
2015-01-01,EUR,0.9107
2015-01-01,GBP,0.8319
2015-01-01,USD,1.0
2015-01-01,CAD,1.414
2015-01-01,AUD,1.6588
2015-01-01,EUR,0.911
2015-01-01,GBP,0.8176
2015-01-01,USD,1.0
2015-01-01,CAD,1.414
2015-01-01,AUD,1.6588
2015-01-01,EUR,0.911
2015-01-01,GBP,0.8176
2015-01-01,USD,1.0
2015-01-01,CAD,1.414
2015-01-01,AUD,1.6588
2015-01-01,EUR,0.911
2015-01-01,GBP,0.8176
2015-01-01,USD,1.0
2015-01-01,CAD,1.4162
2015-01-01,AUD,1.6332
2015-01-01,EUR,0.9063
2015-01-01,GBP,0.8057
2015-01-01,USD,1.0
2015-01-01,CAD,1.4254
2015-01-01,AUD,1.6399
2015-01-01,EUR,0.9127
2015-01-01,GBP,0.8091
2020-01-04,USD,1.0
2020-01-04,CAD,1.4266
2020-01-04,AUD,1.6508
2020-01-04,EUR,0.9144
2020-01-04,GBP,0.8089
2020-02-04,USD,1.0
2020-02-04,CAD,1.4167
2020-02-04,AUD,1.6477
2020-02-04,EUR,0.9169
2020-02-04,GBP,0.8045
2020-03-04,USD,1.0
2020-03-04,CAD,1.4185
2020-03-04,AUD,1.6694
2020-03-04,EUR,0.9272
2020-03-04,GBP,0.8146
2020-04-04,USD,1.0
2020-04-04,CAD,1.4185
2020-04-04,AUD,1.6694
2020-04-04,EUR,0.9272
2020-04-04,GBP,0.8146
2020-05-04,USD,1.0
2020-05-04,CAD,1.4185
2020-05-04,AUD,1.6694
2020-05-04,EUR,0.9272
2020-05-04,GBP,0.8146
2020-06-04,USD,1.0
2020-06-04,CAD,1.416
2020-06-04,AUD,1.6486
2020-06-04,EUR,0.9267
2020-06-04,GBP,0.8136
2020-07-04,USD,1.0
2020-07-04,CAD,1.4018
2020-07-04,AUD,1.6149
2020-07-04,EUR,0.9187
2020-07-04,GBP,0.8093
2020-08-04,USD,1.0
2020-08-04,CAD,1.4013
2020-08-04,AUD,1.6186
2020-08-04,EUR,0.9199
2020-08-04,GBP,0.809
2020-09-04,USD,1.0
2020-09-04,CAD,1.4047
2020-09-04,AUD,1.6052
2020-09-04,EUR,0.9202
2020-09-04,GBP,0.8058
2020-10-04,USD,1.0
2020-10-04,CAD,1.4047
2020-10-04,AUD,1.6052
2020-10-04,EUR,0.9202
2020-10-04,GBP,0.8058
2020-11-04,USD,1.0
2020-11-04,CAD,1.4047
2020-11-04,AUD,1.6052
2020-11-04,EUR,0.9202
2020-11-04,GBP,0.8058
2020-12-04,USD,1.0
2020-12-04,CAD,1.4047
2020-12-04,AUD,1.6052
2020-12-04,EUR,0.9202
2020-12-04,GBP,0.8058
2015-01-01,USD,1.0
2015-01-01,CAD,1.4047
2015-01-01,AUD,1.6052
2015-01-01,EUR,0.9202
2015-01-01,GBP,0.8058
2015-01-01,USD,1.0
2015-01-01,CAD,1.3917
2015-01-01,AUD,1.5633
2015-01-01,EUR,0.9122
2015-01-01,GBP,0.7959
2015-01-01,USD,1.0
2015-01-01,CAD,1.406
2015-01-01,AUD,1.5866
2015-01-01,EUR,0.9172
2015-01-01,GBP,0.8015
2015-01-01,USD,1.0
2015-01-01,CAD,1.4106
2015-01-01,AUD,1.5858
2015-01-01,EUR,0.9184
2015-01-01,GBP,0.8005
2015-01-01,USD,1.0
2015-01-01,CAD,1.407
2015-01-01,AUD,1.5735
2015-01-01,EUR,0.9208
2015-01-01,GBP,0.8009
2015-01-01,USD,1.0
2015-01-01,CAD,1.407
2015-01-01,AUD,1.5735
2015-01-01,EUR,0.9208
2015-01-01,GBP,0.8009
2015-01-01,USD,1.0
2015-01-01,CAD,1.407
2015-01-01,AUD,1.5735
2015-01-01,EUR,0.9208
2015-01-01,GBP,0.8009
2015-01-01,USD,1.0
2015-01-01,CAD,1.4111
2015-01-01,AUD,1.5732
2015-01-01,EUR,0.9208
2015-01-01,GBP,0.8043
2015-01-01,USD,1.0
2015-01-01,CAD,1.4204
2015-01-01,AUD,1.5932
2015-01-01,EUR,0.9228
2015-01-01,GBP,0.8131
2015-01-01,USD,1.0
2015-01-01,CAD,1.4148
2015-01-01,AUD,1.5827
2015-01-01,EUR,0.9202
2015-01-01,GBP,0.8091
2015-01-01,USD,1.0
2015-01-01,CAD,1.4135
2015-01-01,AUD,1.5706
2015-01-01,EUR,0.9283
2015-01-01,GBP,0.8095
2015-01-01,USD,1.0
2015-01-01,CAD,1.4049
2015-01-01,AUD,1.5688
2015-01-01,EUR,0.9259
2015-01-01,GBP,0.8102
2015-01-01,USD,1.0
2015-01-01,CAD,1.4049
2015-01-01,AUD,1.5688
2015-01-01,EUR,0.9259
2015-01-01,GBP,0.8102
2015-01-01,USD,1.0
2015-01-01,CAD,1.4049
2015-01-01,AUD,1.5688
2015-01-01,EUR,0.9259
2015-01-01,GBP,0.8102
2015-01-01,USD,1.0
2015-01-01,CAD,1.4057
2015-01-01,AUD,1.5476
2015-01-01,EUR,0.9215
2015-01-01,GBP,0.8041
2015-01-01,USD,1.0
2015-01-01,CAD,1.3955
2015-01-01,AUD,1.5385
2015-01-01,EUR,0.9194
2015-01-01,GBP,0.8006
2015-01-01,USD,1.0
2015-01-01,CAD,1.3954
2015-01-01,AUD,1.5362
2015-01-01,EUR,0.9223
2015-01-01,GBP,0.8059
2015-01-01,USD,1.0
2015-01-01,CAD,1.3863
2015-01-01,AUD,1.5261
2015-01-01,EUR,0.9195
2015-01-01,GBP,0.7991
2020-01-05,USD,1.0
2020-01-05,CAD,1.3863
2020-01-05,AUD,1.5261
2020-01-05,EUR,0.9195
2020-01-05,GBP,0.7991
2020-02-05,USD,1.0
2020-02-05,CAD,1.3863
2020-02-05,AUD,1.5261
2020-02-05,EUR,0.9195
2020-02-05,GBP,0.7991
2020-03-05,USD,1.0
2020-03-05,CAD,1.3863
2020-03-05,AUD,1.5261
2020-03-05,EUR,0.9195
2020-03-05,GBP,0.7991
2020-04-05,USD,1.0
2020-04-05,CAD,1.4065
2020-04-05,AUD,1.5557
2020-04-05,EUR,0.9139
2020-04-05,GBP,0.8033
2020-05-05,USD,1.0
2020-05-05,CAD,1.4019
2020-05-05,AUD,1.5517
2020-05-05,EUR,0.9223
2020-05-05,GBP,0.8029
2020-06-05,USD,1.0
2020-06-05,CAD,1.4088
2020-06-05,AUD,1.5773
2020-06-05,EUR,0.9253
2020-06-05,GBP,0.8074
2020-07-05,USD,1.0
2020-07-05,CAD,1.4075
2020-07-05,AUD,1.5491
2020-07-05,EUR,0.9274
2020-07-05,GBP,0.8113
2020-08-05,USD,1.0
2020-08-05,CAD,1.3943
2020-08-05,AUD,1.5321
2020-08-05,EUR,0.9223
2020-08-05,GBP,0.8073
2020-09-05,USD,1.0
2020-09-05,CAD,1.3943
2020-09-05,AUD,1.5321
2020-09-05,EUR,0.9223
2020-09-05,GBP,0.8073
2020-10-05,USD,1.0
2020-10-05,CAD,1.3943
2020-10-05,AUD,1.5321
2020-10-05,EUR,0.9223
2020-10-05,GBP,0.8073
2020-11-05,USD,1.0
2020-11-05,CAD,1.3984
2020-11-05,AUD,1.5437
2020-11-05,EUR,0.9239
2020-11-05,GBP,0.8119
2020-12-05,USD,1.0
2020-12-05,CAD,1.3979
2020-12-05,AUD,1.5311
2020-12-05,EUR,0.921
2020-12-05,GBP,0.8084
2015-01-01,USD,1.0
2015-01-01,CAD,1.4017
2015-01-01,AUD,1.5344
2015-01-01,EUR,0.9195
2015-01-01,GBP,0.8114
2015-01-01,USD,1.0
2015-01-01,CAD,1.4107
2015-01-01,AUD,1.5572
2015-01-01,EUR,0.9266
2015-01-01,GBP,0.82
2015-01-01,USD,1.0
2015-01-01,CAD,1.4105
2015-01-01,AUD,1.5563
2015-01-01,EUR,0.9261
2015-01-01,GBP,0.8218
2015-01-01,USD,1.0
2015-01-01,CAD,1.4105
2015-01-01,AUD,1.5563
2015-01-01,EUR,0.9261
2015-01-01,GBP,0.8218
2015-01-01,USD,1.0
2015-01-01,CAD,1.4105
2015-01-01,AUD,1.5563
2015-01-01,EUR,0.9261
2015-01-01,GBP,0.8218
2015-01-01,USD,1.0
2015-01-01,CAD,1.4034
2015-01-01,AUD,1.5451
2015-01-01,EUR,0.9232
2015-01-01,GBP,0.8231
2015-01-01,USD,1.0
2015-01-01,CAD,1.3928
2015-01-01,AUD,1.5298
2015-01-01,EUR,0.9132
2015-01-01,GBP,0.8177
2015-01-01,USD,1.0
2015-01-01,CAD,1.3881
2015-01-01,AUD,1.5197
2015-01-01,EUR,0.9126
2015-01-01,GBP,0.8155
2015-01-01,USD,1.0
2015-01-01,CAD,1.3918
2015-01-01,AUD,1.5191
2015-01-01,EUR,0.9091
2015-01-01,GBP,0.8177
2015-01-01,USD,1.0
2015-01-01,CAD,1.4007
2015-01-01,AUD,1.531
2015-01-01,EUR,0.9171
2015-01-01,GBP,0.8214
2015-01-01,USD,1.0
2015-01-01,CAD,1.4007
2015-01-01,AUD,1.531
2015-01-01,EUR,0.9171
2015-01-01,GBP,0.8214
2015-01-01,USD,1.0
2015-01-01,CAD,1.4007
2015-01-01,AUD,1.531
2015-01-01,EUR,0.9171
2015-01-01,GBP,0.8214
2015-01-01,USD,1.0
2015-01-01,CAD,1.3988
2015-01-01,AUD,1.5287
2015-01-01,EUR,0.9166
2015-01-01,GBP,0.8205
2015-01-01,USD,1.0
2015-01-01,CAD,1.3835
2015-01-01,AUD,1.507
2015-01-01,EUR,0.9112
2015-01-01,GBP,0.8098
2015-01-01,USD,1.0
2015-01-01,CAD,1.3762
2015-01-01,AUD,1.5071
2015-01-01,EUR,0.9098
2015-01-01,GBP,0.8152
2015-01-01,USD,1.0
2015-01-01,CAD,1.3757
2015-01-01,AUD,1.5091
2015-01-01,EUR,0.9078
2015-01-01,GBP,0.8145
2015-01-01,USD,1.0
2015-01-01,CAD,1.3721
2015-01-01,AUD,1.4979
2015-01-01,EUR,0.898
2015-01-01,GBP,0.809
2015-01-01,USD,1.0
2015-01-01,CAD,1.3721
2015-01-01,AUD,1.4979
2015-01-01,EUR,0.898
2015-01-01,GBP,0.809
2015-01-01,USD,1.0
2015-01-01,CAD,1.3721
2015-01-01,AUD,1.4979
2015-01-01,EUR,0.898
2015-01-01,GBP,0.809
2020-01-06,USD,1.0
2020-01-06,CAD,1.3699
2020-01-06,AUD,1.4833
2020-01-06,EUR,0.8996
2020-01-06,GBP,0.8067
2020-02-06,USD,1.0
2020-02-06,CAD,1.3519
2020-02-06,AUD,1.4596
2020-02-06,EUR,0.8949
2020-02-06,GBP,0.7972
2020-03-06,USD,1.0
2020-03-06,CAD,1.3555
2020-03-06,AUD,1.4544
2020-03-06,EUR,0.8933
2020-03-06,GBP,0.7956
2020-04-06,USD,1.0
2020-04-06,CAD,1.3514
2020-04-06,AUD,1.4468
2020-04-06,EUR,0.8889
2020-04-06,GBP,0.7972
2020-05-06,USD,1.0
2020-05-06,CAD,1.3448
2020-05-06,AUD,1.4322
2020-05-06,EUR,0.8826
2020-05-06,GBP,0.7895
2020-06-06,USD,1.0
2020-06-06,CAD,1.3448
2020-06-06,AUD,1.4322
2020-06-06,EUR,0.8826
2020-06-06,GBP,0.7895
2020-07-06,USD,1.0
2020-07-06,CAD,1.3448
2020-07-06,AUD,1.4322
2020-07-06,EUR,0.8826
2020-07-06,GBP,0.7895
2020-08-06,USD,1.0
2020-08-06,CAD,1.3404
2020-08-06,AUD,1.4316
2020-08-06,EUR,0.8861
2020-08-06,GBP,0.7902
2020-09-06,USD,1.0
2020-09-06,CAD,1.3447
2020-09-06,AUD,1.4403
2020-09-06,EUR,0.8854
2020-09-06,GBP,0.7891
2020-10-06,USD,1.0
2020-10-06,CAD,1.3387
2020-10-06,AUD,1.4259
2020-10-06,EUR,0.8791
2020-10-06,GBP,0.7821
2020-11-06,USD,1.0
2020-11-06,CAD,1.3501
2020-11-06,AUD,1.447
2020-11-06,EUR,0.8812
2020-11-06,GBP,0.7901
2020-12-06,USD,1.0
2020-12-06,CAD,1.3577
2020-12-06,AUD,1.455
2020-12-06,EUR,0.8846
2020-12-06,GBP,0.7931
2015-01-01,USD,1.0
2015-01-01,CAD,1.3577
2015-01-01,AUD,1.455
2015-01-01,EUR,0.8846
2015-01-01,GBP,0.7931
2015-01-01,USD,1.0
2015-01-01,CAD,1.3577
2015-01-01,AUD,1.455
2015-01-01,EUR,0.8846
2015-01-01,GBP,0.7931
2015-01-01,USD,1.0
2015-01-01,CAD,1.3634
2015-01-01,AUD,1.4641
2015-01-01,EUR,0.8887
2015-01-01,GBP,0.7967
2015-01-01,USD,1.0
2015-01-01,CAD,1.3548
2015-01-01,AUD,1.4436
2015-01-01,EUR,0.8843
2015-01-01,GBP,0.7903
2015-01-01,USD,1.0
2015-01-01,CAD,1.3536
2015-01-01,AUD,1.4505
2015-01-01,EUR,0.8903
2015-01-01,GBP,0.7964
2015-01-01,USD,1.0
2015-01-01,CAD,1.3561
2015-01-01,AUD,1.4575
2015-01-01,EUR,0.8911
2015-01-01,GBP,0.8022
2015-01-01,USD,1.0
2015-01-01,CAD,1.3567
2015-01-01,AUD,1.4506
2015-01-01,EUR,0.8921
2015-01-01,GBP,0.8074
2015-01-01,USD,1.0
2015-01-01,CAD,1.3567
2015-01-01,AUD,1.4506
2015-01-01,EUR,0.8921
2015-01-01,GBP,0.8074
2015-01-01,USD,1.0
2015-01-01,CAD,1.3567
2015-01-01,AUD,1.4506
2015-01-01,EUR,0.8921
2015-01-01,GBP,0.8074
2015-01-01,USD,1.0
2015-01-01,CAD,1.3565
2015-01-01,AUD,1.453
2015-01-01,EUR,0.8918
2015-01-01,GBP,0.8056
2015-01-01,USD,1.0
2015-01-01,CAD,1.3491
2015-01-01,AUD,1.4377
2015-01-01,EUR,0.8835
2015-01-01,GBP,0.8008
2015-01-01,USD,1.0
2015-01-01,CAD,1.3591
2015-01-01,AUD,1.4488
2015-01-01,EUR,0.8865
2015-01-01,GBP,0.8009
2015-01-01,USD,1.0
2015-01-01,CAD,1.3645
2015-01-01,AUD,1.4572
2015-01-01,EUR,0.8929
2015-01-01,GBP,0.8048
2015-01-01,USD,1.0
2015-01-01,CAD,1.3661
2015-01-01,AUD,1.4548
2015-01-01,EUR,0.8918
2015-01-01,GBP,0.8078
2015-01-01,USD,1.0
2015-01-01,CAD,1.3661
2015-01-01,AUD,1.4548
2015-01-01,EUR,0.8918
2015-01-01,GBP,0.8078
2015-01-01,USD,1.0
2015-01-01,CAD,1.3661
2015-01-01,AUD,1.4548
2015-01-01,EUR,0.8918
2015-01-01,GBP,0.8078
2015-01-01,USD,1.0
2015-01-01,CAD,1.3656
2015-01-01,AUD,1.4539
2015-01-01,EUR,0.8862
2015-01-01,GBP,0.8112
2015-01-01,USD,1.0
2015-01-01,CAD,1.3685
2015-01-01,AUD,1.4595
2015-01-01,EUR,0.893
2015-01-01,GBP,0.8148
2020-01-07,USD,1.0
2020-01-07,CAD,1.3587
2020-01-07,AUD,1.4525
2020-01-07,EUR,0.8929
2020-01-07,GBP,0.8074
2020-02-07,USD,1.0
2020-02-07,CAD,1.3595
2020-02-07,AUD,1.4439
2020-02-07,EUR,0.8861
2020-02-07,GBP,0.7994
2020-03-07,USD,1.0
2020-03-07,CAD,1.3572
2020-03-07,AUD,1.4411
2020-03-07,EUR,0.8909
2020-03-07,GBP,0.8029
2020-04-07,USD,1.0
2020-04-07,CAD,1.3572
2020-04-07,AUD,1.4411
2020-04-07,EUR,0.8909
2020-04-07,GBP,0.8029
2020-05-07,USD,1.0
2020-05-07,CAD,1.3572
2020-05-07,AUD,1.4411
2020-05-07,EUR,0.8909
2020-05-07,GBP,0.8029
2020-06-07,USD,1.0
2020-06-07,CAD,1.3539
2020-06-07,AUD,1.4331
2020-06-07,EUR,0.883
2020-06-07,GBP,0.7992
2020-07-07,USD,1.0
2020-07-07,CAD,1.3567
2020-07-07,AUD,1.4403
2020-07-07,EUR,0.8857
2020-07-07,GBP,0.7985
2020-08-07,USD,1.0
2020-08-07,CAD,1.359
2020-08-07,AUD,1.4391
2020-08-07,EUR,0.8861
2020-08-07,GBP,0.7968
2020-09-07,USD,1.0
2020-09-07,CAD,1.3502
2020-09-07,AUD,1.4318
2020-09-07,EUR,0.8817
2020-09-07,GBP,0.7905
2020-10-07,USD,1.0
2020-10-07,CAD,1.3601
2020-10-07,AUD,1.4408
2020-10-07,EUR,0.8868
2020-10-07,GBP,0.7943
2020-11-07,USD,1.0
2020-11-07,CAD,1.3601
2020-11-07,AUD,1.4408
2020-11-07,EUR,0.8868
2020-11-07,GBP,0.7943
2020-12-07,USD,1.0
2020-12-07,CAD,1.3601
2020-12-07,AUD,1.4408
2020-12-07,EUR,0.8868
2020-12-07,GBP,0.7943
2015-01-01,USD,1.0
2015-01-01,CAD,1.3563
2015-01-01,AUD,1.4342
2015-01-01,EUR,0.8827
2015-01-01,GBP,0.7939
2015-01-01,USD,1.0
2015-01-01,CAD,1.3616
2015-01-01,AUD,1.4372
2015-01-01,EUR,0.8791
2015-01-01,GBP,0.798
2015-01-01,USD,1.0
2015-01-01,CAD,1.3568
2015-01-01,AUD,1.4237
2015-01-01,EUR,0.8738
2015-01-01,GBP,0.7912
2015-01-01,USD,1.0
2015-01-01,CAD,1.3538
2015-01-01,AUD,1.4314
2015-01-01,EUR,0.8761
2015-01-01,GBP,0.7962
2015-01-01,USD,1.0
2015-01-01,CAD,1.3572
2015-01-01,AUD,1.4316
2015-01-01,EUR,0.875
2015-01-01,GBP,0.797
2015-01-01,USD,1.0
2015-01-01,CAD,1.3572
2015-01-01,AUD,1.4316
2015-01-01,EUR,0.875
2015-01-01,GBP,0.797
2015-01-01,USD,1.0
2015-01-01,CAD,1.3572
2015-01-01,AUD,1.4316
2015-01-01,EUR,0.875
2015-01-01,GBP,0.797
2015-01-01,USD,1.0
2015-01-01,CAD,1.3567
2015-01-01,AUD,1.429
2015-01-01,EUR,0.8735
2015-01-01,GBP,0.7912
2015-01-01,USD,1.0
2015-01-01,CAD,1.3457
2015-01-01,AUD,1.4117
2015-01-01,EUR,0.8739
2015-01-01,GBP,0.787
2015-01-01,USD,1.0
2015-01-01,CAD,1.3422
2015-01-01,AUD,1.3939
2015-01-01,EUR,0.8637
2015-01-01,GBP,0.787
2015-01-01,USD,1.0
2015-01-01,CAD,1.3386
2015-01-01,AUD,1.4043
2015-01-01,EUR,0.8644
2015-01-01,GBP,0.7883
2015-01-01,USD,1.0
2015-01-01,CAD,1.342
2015-01-01,AUD,1.4108
2015-01-01,EUR,0.8615
2015-01-01,GBP,0.7838
2015-01-01,USD,1.0
2015-01-01,CAD,1.342
2015-01-01,AUD,1.4108
2015-01-01,EUR,0.8615
2015-01-01,GBP,0.7838
2015-01-01,USD,1.0
2015-01-01,CAD,1.342
2015-01-01,AUD,1.4108
2015-01-01,EUR,0.8615
2015-01-01,GBP,0.7838
2015-01-01,USD,1.0
2015-01-01,CAD,1.3375
2015-01-01,AUD,1.4007
2015-01-01,EUR,0.8503
2015-01-01,GBP,0.7767
2015-01-01,USD,1.0
2015-01-01,CAD,1.3393
2015-01-01,AUD,1.4007
2015-01-01,EUR,0.8535
2015-01-01,GBP,0.7764
2015-01-01,USD,1.0
2015-01-01,CAD,1.336
2015-01-01,AUD,1.3943
2015-01-01,EUR,0.8529
2015-01-01,GBP,0.7709
2015-01-01,USD,1.0
2015-01-01,CAD,1.343
2015-01-01,AUD,1.4005
2015-01-01,EUR,0.8516
2015-01-01,GBP,0.7687
2015-01-01,USD,1.0
2015-01-01,CAD,1.3418
2015-01-01,AUD,1.3916
2015-01-01,EUR,0.844
2015-01-01,GBP,0.7601
2020-01-08,USD,1.0
2020-01-08,CAD,1.3418
2020-01-08,AUD,1.3916
2020-01-08,EUR,0.844
2020-01-08,GBP,0.7601
2020-02-08,USD,1.0
2020-02-08,CAD,1.3418
2020-02-08,AUD,1.3916
2020-02-08,EUR,0.844
2020-02-08,GBP,0.7601
2020-03-08,USD,1.0
2020-03-08,CAD,1.3436
2020-03-08,AUD,1.4078
2020-03-08,EUR,0.8528
2020-03-08,GBP,0.7676
2020-04-08,USD,1.0
2020-04-08,CAD,1.3407
2020-04-08,AUD,1.402
2020-04-08,EUR,0.85
2020-04-08,GBP,0.7678
2020-05-08,USD,1.0
2020-05-08,CAD,1.3247
2020-05-08,AUD,1.3848
2020-05-08,EUR,0.8436
2020-05-08,GBP,0.7615
2020-06-08,USD,1.0
2020-06-08,CAD,1.3297
2020-06-08,AUD,1.3926
2020-06-08,EUR,0.8444
2020-06-08,GBP,0.7602
2020-07-08,USD,1.0
2020-07-08,CAD,1.3345
2020-07-08,AUD,1.3881
2020-07-08,EUR,0.8462
2020-07-08,GBP,0.7648
2020-08-08,USD,1.0
2020-08-08,CAD,1.3345
2020-08-08,AUD,1.3881
2020-08-08,EUR,0.8462
2020-08-08,GBP,0.7648
2020-09-08,USD,1.0
2020-09-08,CAD,1.3345
2020-09-08,AUD,1.3881
2020-09-08,EUR,0.8462
2020-09-08,GBP,0.7648
2020-10-08,USD,1.0
2020-10-08,CAD,1.338
2020-10-08,AUD,1.398
2020-10-08,EUR,0.8501
2020-10-08,GBP,0.7664
2020-11-08,USD,1.0
2020-11-08,CAD,1.3287
2020-11-08,AUD,1.3923
2020-11-08,EUR,0.8487
2020-11-08,GBP,0.7625
2020-12-08,USD,1.0
2020-12-08,CAD,1.329
2020-12-08,AUD,1.4029
2020-12-08,EUR,0.8495
2020-12-08,GBP,0.7686
2015-01-01,USD,1.0
2015-01-01,CAD,1.3215
2015-01-01,AUD,1.3963
2015-01-01,EUR,0.8451
2015-01-01,GBP,0.7637
2015-01-01,USD,1.0
2015-01-01,CAD,1.3247
2015-01-01,AUD,1.3989
2015-01-01,EUR,0.8465
2015-01-01,GBP,0.7633
2015-01-01,USD,1.0
2015-01-01,CAD,1.3247
2015-01-01,AUD,1.3989
2015-01-01,EUR,0.8465
2015-01-01,GBP,0.7633
2015-01-01,USD,1.0
2015-01-01,CAD,1.3247
2015-01-01,AUD,1.3989
2015-01-01,EUR,0.8465
2015-01-01,GBP,0.7633
2015-01-01,USD,1.0
2015-01-01,CAD,1.3232
2015-01-01,AUD,1.3908
2015-01-01,EUR,0.8437
2015-01-01,GBP,0.7646
2015-01-01,USD,1.0
2015-01-01,CAD,1.3163
2015-01-01,AUD,1.3814
2015-01-01,EUR,0.8399
2015-01-01,GBP,0.7591
2015-01-01,USD,1.0
2015-01-01,CAD,1.3147
2015-01-01,AUD,1.3767
2015-01-01,EUR,0.838
2015-01-01,GBP,0.7571
2015-01-01,USD,1.0
2015-01-01,CAD,1.321
2015-01-01,AUD,1.3961
2015-01-01,EUR,0.8439
2015-01-01,GBP,0.761
2015-01-01,USD,1.0
